Date,Close
1/13/2016,166.04
1/14/2016,172.23
1/15/2016,163.92
1/19/2016,166.03
1/20/2016,164.99
1/21/2016,169.56
1/22/2016,171.17
1/25/2016,167.54
1/26/2016,167.08
1/27/2016,158.27
1/28/2016,156.94
1/29/2016,163.27
2/1/2016,161.1
2/2/2016,154.82
2/3/2016,153.08
2/4/2016,152.59
2/5/2016,145.34
2/8/2016,145.05
2/9/2016,140.68
2/10/2016,143.78
2/11/2016,141.21
2/12/2016,152.73
2/16/2016,157.52
2/17/2016,163.53
2/18/2016,160.7
2/19/2016,164.47
2/22/2016,168.67
2/23/2016,161.02
2/24/2016,162.75
2/25/2016,158.22
2/26/2016,173.8
2/29/2016,173.42
3/1/2016,180.2
3/2/2016,176.94
3/3/2016,177.3
3/4/2016,178.55
3/7/2016,177.2
3/8/2016,172.81
3/9/2016,176.5
3/10/2016,176.08
3/11/2016,182.98
3/14/2016,182.02
3/15/2016,180.22
3/16/2016,183.05
3/17/2016,183.44
3/18/2016,187.92
3/21/2016,187.12
3/22/2016,188.4
3/23/2016,183.84
3/24/2016,184.86
3/28/2016,185.17
3/29/2016,189.84
3/30/2016,189.89
3/31/2016,190.88
4/1/2016,190.33
4/4/2016,188.97
4/5/2016,183.8
4/6/2016,186.82
4/7/2016,182.53
4/8/2016,183.98
4/11/2016,185.07
4/12/2016,187.4
4/13/2016,193.98
4/14/2016,195.72
4/15/2016,193.22
4/18/2016,192.94
4/19/2016,194.52
4/20/2016,193.67
4/21/2016,192.74
4/22/2016,190.76
4/25/2016,188.04
4/26/2016,188.25
4/27/2016,187.95
4/28/2016,186.02
4/29/2016,194.3
5/2/2016,178.91
5/3/2016,174.36
5/4/2016,177.28
5/5/2016,175.22
5/6/2016,173.94
5/9/2016,169.49
5/10/2016,166.21
5/11/2016,163.05
5/12/2016,161.28
5/13/2016,159.75
5/16/2016,167.96
5/17/2016,171.04
5/18/2016,169.45
5/19/2016,168.51
5/20/2016,170.05
5/23/2016,169.77
5/24/2016,175.91
5/25/2016,176.71
5/26/2016,177.67
5/27/2016,185.01
5/31/2016,178.54
6/1/2016,176.53
6/2/2016,175.64
6/3/2016,173.74
6/6/2016,174.62
6/7/2016,170.86
6/8/2016,168.71
6/9/2016,168.99
6/10/2016,164.28
6/13/2016,163.55
6/14/2016,160.84
6/15/2016,161.03
6/16/2016,165.52
6/17/2016,162.68
6/20/2016,166.53
6/21/2016,162.8
6/22/2016,162.22
6/23/2016,163.92
6/24/2016,159.12
6/27/2016,156.92
6/28/2016,160.41
6/29/2016,164.41
6/30/2016,165.15
7/1/2016,165.19
7/5/2016,161.87
7/6/2016,161.56
7/7/2016,163.42
7/8/2016,159.8
7/11/2016,167.03
7/12/2016,164.98
7/13/2016,164.16
7/14/2016,164.85
7/15/2016,162.74
7/18/2016,164.79
7/19/2016,161.19
7/20/2016,160.65
7/21/2016,161.4
7/22/2016,160.88
7/25/2016,160.25
7/26/2016,164.03
7/27/2016,165.5
7/28/2016,165.63
7/29/2016,159.6
8/1/2016,163.23
8/2/2016,160.75
8/3/2016,162.24
8/4/2016,162.56
8/5/2016,167.38
8/8/2016,166.45
8/9/2016,165.54
8/10/2016,165.63
8/11/2016,167.72
8/12/2016,167.98
8/15/2016,172.95
8/16/2016,173.3
8/17/2016,172.73
8/18/2016,175.4
8/19/2016,177.53
8/22/2016,173.85
8/23/2016,173.49
8/24/2016,171.49
8/25/2016,172.85
8/26/2016,173.47
8/29/2016,173.65
8/30/2016,175.45
8/31/2016,171.07
9/1/2016,176.55
9/2/2016,177.78
9/6/2016,189.06
9/7/2016,189.15
9/8/2016,187.5
9/9/2016,182.1
9/12/2016,184.13
9/13/2016,181.9
9/14/2016,182.18
9/15/2016,186.5
9/16/2016,185.01
9/19/2016,184.74
9/20/2016,186.37
9/21/2016,196.03
9/22/2016,195.45
9/23/2016,191.72
9/26/2016,188.86
9/27/2016,190.83
9/28/2016,187.74
9/29/2016,182.23
9/30/2016,182.07
10/3/2016,183.54
10/4/2016,184.08
10/5/2016,184.11
10/6/2016,181.52
10/7/2016,179.8
10/10/2016,181.49
10/11/2016,177.04
10/12/2016,175.41
10/13/2016,174.61
10/14/2016,175.51
10/17/2016,175.15
10/18/2016,175.65
10/19/2016,176.2
10/20/2016,175.17
10/21/2016,176.76
10/24/2016,180.86
10/25/2016,176.68
10/26/2016,172.82
10/27/2016,175.1
10/28/2016,179.59
10/31/2016,176.86
11/1/2016,173.49
11/2/2016,168.78
11/3/2016,168.57
11/4/2016,167.7
11/7/2016,171.56
11/8/2016,170.92
11/9/2016,168.66
11/10/2016,163.47
11/11/2016,162.95
11/14/2016,161.73
11/15/2016,164.44
11/16/2016,166.74
11/17/2016,166.21
11/18/2016,164.38
11/21/2016,165.69
11/22/2016,164.47
11/23/2016,163.63
11/25/2016,164.44
11/28/2016,167
11/29/2016,169.18
11/30/2016,166.95
12/1/2016,163.08
12/2/2016,161.67
12/5/2016,164.32
12/6/2016,165.17
12/7/2016,169.33
12/8/2016,167.75
12/9/2016,170.82
12/12/2016,168.48
12/13/2016,171.46
12/14/2016,169.83
12/15/2016,165.78
12/16/2016,164.93
12/19/2016,163.69
12/20/2016,165.28
12/21/2016,163.92
12/22/2016,162.89
12/23/2016,163.62
12/27/2016,164.77
12/28/2016,165.54
12/29/2016,166.5
12/30/2016,164.41
1/3/2017,168.3
1/4/2017,171.96
1/5/2017,177.47
1/6/2017,176.38
1/9/2017,177.16
1/10/2017,180.31
1/11/2017,179.32
1/12/2017,177.57
1/13/2017,176.48
1/17/2017,176.96
1/18/2017,176.54
1/19/2017,176.09
1/20/2017,173.44
1/23/2017,175.97
1/24/2017,176.05
1/25/2017,176.61
1/26/2017,174.95
1/27/2017,174.1
1/30/2017,174.72
1/31/2017,175.07
2/1/2017,173.82
2/2/2017,173.4
2/3/2017,175.17
2/6/2017,177.81
2/7/2017,178.17
2/8/2017,181.5
2/9/2017,181.5
2/10/2017,183.99
2/13/2017,184.31
2/14/2017,182.77
2/15/2017,183.58
2/16/2017,184.94
2/17/2017,185.17
2/21/2017,185.62
2/22/2017,186.01
2/23/2017,184.64
2/24/2017,175.17
2/27/2017,172.97
2/28/2017,174.13
3/1/2017,175.33
3/2/2017,174.48
3/3/2017,173.79
3/6/2017,173.3
3/7/2017,173.74
3/8/2017,173.87
3/9/2017,173.32
3/10/2017,172.74
3/13/2017,173.25
3/14/2017,172.84
3/15/2017,172.04
3/16/2017,176.57
3/17/2017,176.62
3/20/2017,176.13
3/21/2017,171.4
3/22/2017,169.56
3/23/2017,169.61
3/24/2017,168.26
3/27/2017,168.93
3/28/2017,169.79
3/29/2017,170.66
3/30/2017,172.36
3/31/2017,172.52
4/3/2017,175
4/4/2017,175.2
4/5/2017,172.92
4/6/2017,173.38
4/7/2017,172.44
4/10/2017,174.22
4/11/2017,173.01
4/12/2017,173.61
4/13/2017,172.61
4/17/2017,173.31
4/18/2017,174.47
4/19/2017,177.81
4/20/2017,178.64
4/21/2017,178.08
4/24/2017,180.03
4/25/2017,186.99
4/26/2017,186.67
4/27/2017,187.86
4/28/2017,180.23
5/1/2017,180.06
5/2/2017,178.64
5/3/2017,177.4
5/4/2017,176.71
5/5/2017,178.03
5/8/2017,177.47
5/9/2017,182.98
5/10/2017,183.57
5/11/2017,186.6
5/12/2017,186.83
5/15/2017,186.14
5/16/2017,190.64
5/17/2017,186.05
5/18/2017,182.43
5/19/2017,188.76
5/22/2017,191.69
5/23/2017,191.8
5/24/2017,190.63
5/25/2017,191.95
5/26/2017,190.39
5/30/2017,189.88
5/31/2017,186.1
6/1/2017,187.26
6/2/2017,187.6
6/5/2017,187.31
6/6/2017,185.75
6/7/2017,187.53
6/8/2017,185.75
6/9/2017,181.07
6/12/2017,180.06
6/13/2017,179.19
6/14/2017,178.2
6/15/2017,176.33
6/16/2017,173.88
6/19/2017,176.93
6/20/2017,177.85
6/21/2017,180.17
6/22/2017,179.33
6/23/2017,178.14
6/26/2017,178.46
6/27/2017,175.6
6/28/2017,178
6/29/2017,179.63
6/30/2017,178.86
7/3/2017,179.97
7/5/2017,183.83
7/6/2017,181.79
7/7/2017,181.4
7/10/2017,182.93
7/11/2017,184.41
7/12/2017,186.76
7/13/2017,186.92
7/14/2017,188.55
7/17/2017,188.23
7/18/2017,189.51
7/19/2017,190.91
7/20/2017,191.32
7/21/2017,193.18
7/24/2017,198.65
7/25/2017,197.05
7/26/2017,201.17
7/27/2017,201
7/28/2017,220
7/31/2017,226.35
8/1/2017,225.6
8/2/2017,221.96
8/3/2017,227.39
8/4/2017,226.05
8/7/2017,227.16
8/8/2017,229.45
8/9/2017,230.3
8/10/2017,222.57
8/11/2017,223.49
8/14/2017,223.69
8/15/2017,225.33
8/16/2017,226.14
8/17/2017,221.05
8/18/2017,220.69
8/21/2017,222.48
8/22/2017,226.11
8/23/2017,224.99
8/24/2017,224.86
8/25/2017,225.55
8/28/2017,219.99
8/29/2017,220.69
8/30/2017,223.88
8/31/2017,228.05
9/1/2017,232.64
9/5/2017,225.3
9/6/2017,226.97
9/7/2017,233.18
9/8/2017,229.23
9/11/2017,233.5
9/12/2017,237.6
9/13/2017,236.41
9/14/2017,237.33
9/15/2017,235.21
9/18/2017,239.07
9/19/2017,237.85
9/20/2017,237.96
9/21/2017,238.92
9/22/2017,240.57
9/25/2017,234.49
9/26/2017,236.19
9/27/2017,239.82
9/28/2017,241.28
9/29/2017,247.69
10/2/2017,248.67
10/3/2017,247
10/4/2017,243.97
10/5/2017,245.27
10/6/2017,247.69
10/9/2017,252.22
10/10/2017,262.41
10/11/2017,260.32
10/12/2017,259.33
10/13/2017,262.68
10/16/2017,272.82
10/17/2017,270.32
10/18/2017,268.97
10/19/2017,264.52
10/20/2017,264.9
10/23/2017,266.13
10/24/2017,264
10/25/2017,263.04
10/26/2017,260.62
10/27/2017,239.37
10/30/2017,236.42
10/31/2017,243.94
11/1/2017,245.43
11/2/2017,242.09
11/3/2017,241.54
11/6/2017,244.53
11/7/2017,243.47
11/8/2017,241.18
11/9/2017,240.06
11/10/2017,237.4
11/13/2017,237.37
11/14/2017,234.92
11/15/2017,234.21
11/16/2017,239.32
11/17/2017,239.27
11/20/2017,238.54
11/21/2017,244.3
11/22/2017,249.65
11/24/2017,249.42
11/27/2017,247.02
11/28/2017,244.03
11/29/2017,235.49
11/30/2017,238.58
12/1/2017,235.07
12/4/2017,229.66
12/5/2017,231.75
12/6/2017,231.15
12/7/2017,233.01
12/8/2017,234.59
12/11/2017,233.54
12/12/2017,232.73
12/13/2017,233.24
12/14/2017,231.82
12/15/2017,233.48
12/18/2017,240.93
12/19/2017,235.62
12/20/2017,233.37
12/21/2017,239.49
12/22/2017,239.05
12/26/2017,237.83
12/27/2017,237.71
12/28/2017,234.74
12/29/2017,234.21
1/2/2018,242.4
1/3/2018,245.55
1/4/2018,245.73
1/5/2018,245.14
1/8/2018,250.82
1/9/2018,254.73
1/10/2018,248.95
1/11/2018,250.22
1/12/2018,253.04
1/16/2018,257.78
1/17/2018,255.49
1/18/2018,254.96
1/19/2018,255.98
1/22/2018,254.34
1/23/2018,257.35
1/24/2018,257.96
1/25/2018,254.14
1/26/2018,260.25
1/29/2018,253.73
1/30/2018,244.07
1/31/2018,246.92
2/1/2018,240.53
2/2/2018,233.17
2/5/2018,225.32
2/6/2018,228.77
2/7/2018,222.5
2/8/2018,212.07
2/9/2018,215.67
2/12/2018,221.64
2/13/2018,225.6
2/14/2018,235.89
2/15/2018,248.2
2/16/2018,244.72
2/20/2018,245.43
2/21/2018,246.92
2/22/2018,249.35
2/23/2018,250.74
2/26/2018,256.25
2/27/2018,250.46
2/28/2018,252.34
3/1/2018,249.75
3/2/2018,250.6
3/5/2018,254.89
3/6/2018,258.73
3/7/2018,257.26
3/8/2018,257.14
3/9/2018,263.56
3/12/2018,265.67
3/13/2018,258.35
3/14/2018,259.35
3/15/2018,262.71
3/16/2018,262.39
3/19/2018,252.83
3/20/2018,254.46
3/21/2018,250.05
3/22/2018,236.11
3/23/2018,230.08
3/26/2018,235.94
3/27/2018,230.96
3/28/2018,223.1
3/29/2018,223.19
4/2/2018,220.06
4/3/2018,220.02
4/4/2018,224.3
4/5/2018,225.57
4/6/2018,219.82
4/9/2018,224.33
4/10/2018,231.5
4/11/2018,229.65
4/12/2018,231.34
4/13/2018,228.17
4/16/2018,229.9
4/17/2018,235.67
4/18/2018,237.75
4/19/2018,237.11
4/20/2018,232.5
4/23/2018,231.42
4/24/2018,231.41
4/25/2018,231.41
4/26/2018,238.69
4/27/2018,251.93
4/30/2018,250.9
5/1/2018,252.13
5/2/2018,249.8
5/3/2018,252.46
5/4/2018,251.73
5/7/2018,253.9
5/8/2018,263.09
5/9/2018,261.29
5/10/2018,268.68
5/11/2018,269.91
5/14/2018,272.26
5/15/2018,271.92
5/16/2018,284.07
5/17/2018,279.68
5/18/2018,253.01
5/21/2018,240.51
5/22/2018,239.97
5/23/2018,240.39
5/24/2018,240.28
5/25/2018,243.8
5/29/2018,242.05
5/30/2018,241.63
5/31/2018,241.63
6/1/2018,248.46
6/4/2018,260.9
6/5/2018,259.98
6/6/2018,263.94
6/7/2018,264.89
6/8/2018,263.59
6/11/2018,269.78
6/12/2018,267.42
6/13/2018,270
6/14/2018,270.64
6/15/2018,272.97
6/18/2018,268.89
6/19/2018,262.11
6/20/2018,264.06
6/21/2018,260.5
6/22/2018,259
6/25/2018,250.41
6/26/2018,250.77
6/27/2018,243
6/28/2018,242.21
6/29/2018,243
7/2/2018,246.25
7/3/2018,246.43
7/5/2018,244.07
7/6/2018,251.77
7/9/2018,261.97
7/10/2018,261.25
7/11/2018,261.25
7/12/2018,271.45
7/13/2018,267.19
7/16/2018,267.08
7/17/2018,270.02
7/18/2018,269.42
7/19/2018,262.42
7/20/2018,259.98
7/23/2018,260.38
7/24/2018,256.48
7/25/2018,262.91
7/26/2018,260.35
7/27/2018,255.09
7/30/2018,251.4
7/31/2018,247.18
8/1/2018,228.07
8/2/2018,230.46
8/3/2018,235.65
8/6/2018,232.96
8/7/2018,226.67
8/8/2018,222
8/9/2018,219.89
8/10/2018,220.1
8/13/2018,217.57
8/14/2018,216.21
8/15/2018,213.47
8/16/2018,217.3
8/17/2018,222.67
8/20/2018,223.71
8/21/2018,223.13
8/22/2018,223.03
8/23/2018,219.3
8/24/2018,224.36
8/27/2018,228.61
8/28/2018,225.72
8/29/2018,225.87
8/30/2018,224.25
8/31/2018,226.48
9/4/2018,222.18
9/5/2018,216.24
9/6/2018,215.05
9/7/2018,216.04
9/10/2018,213.59
9/11/2018,216.1
9/12/2018,218.69
9/13/2018,222.42
9/14/2018,220.03
9/17/2018,217.66
9/18/2018,216.88
9/19/2018,226.41
9/20/2018,230.62
9/21/2018,228.85
9/24/2018,226.63
9/25/2018,226.6
9/26/2018,228.42
9/27/2018,230.47
9/28/2018,228.68
10/1/2018,227.4
10/2/2018,218.9
10/3/2018,216.35
10/4/2018,210.07
10/5/2018,205.62
10/8/2018,203.98
10/9/2018,200.85
10/10/2018,194.26
10/11/2018,198
10/12/2018,204.36
10/15/2018,200.12
10/16/2018,203.21
10/17/2018,200.72
10/18/2018,191.88
10/19/2018,191.92
10/22/2018,196.19
10/23/2018,193.42
10/24/2018,184.47
10/25/2018,190.43
10/26/2018,188.51
10/29/2018,181.75
10/30/2018,183.37
10/31/2018,190.06
11/1/2018,201.47
11/2/2018,194.69
11/5/2018,190.59
11/6/2018,192.44
11/7/2018,195.41
11/8/2018,188.55
11/9/2018,183.75
11/12/2018,180.43
11/13/2018,183.34
11/14/2018,185.06
11/15/2018,188.41
11/16/2018,186.95
11/19/2018,183.09
11/20/2018,177.48
11/21/2018,183.95
11/23/2018,182.61
11/26/2018,185.19
11/27/2018,182.79
11/28/2018,188.44
11/29/2018,183.22
11/30/2018,188.28
12/3/2018,191.33
12/4/2018,182.66
12/6/2018,180.7
12/7/2018,179.56
12/10/2018,179.2
12/11/2018,176.85
12/12/2018,179.75
12/13/2018,179.9
12/14/2018,177.54
12/17/2018,169.86
12/18/2018,167.61
12/19/2018,162.48
12/20/2018,160.36
12/21/2018,157.42
12/24/2018,157.12
12/26/2018,163.04
12/27/2018,161.58
12/28/2018,162.17
12/31/2018,158.6
1/2/2019,162.25
1/3/2019,154.71
1/4/2019,160.95
1/7/2019,162.6
1/8/2019,163.4
1/9/2019,166.64
1/10/2019,168.35
1/11/2019,166.11
1/14/2019,163.03
1/15/2019,167.93
1/16/2019,169.75
1/17/2019,168.11
1/18/2019,171.36
1/22/2019,160.39
1/23/2019,163.26
1/24/2019,162.7
1/25/2019,167.1
1/28/2019,167.5
1/29/2019,165.27
1/30/2019,169.34
1/31/2019,172.63
2/1/2019,171.27
2/4/2019,173.94
2/5/2019,176.23
2/6/2019,173.85
2/7/2019,171.58
2/8/2019,169.9
2/11/2019,168.06
2/12/2019,170.25
2/13/2019,173.82
2/14/2019,174.08
2/15/2019,170.06
2/19/2019,172.45
2/20/2019,171.18
2/21/2019,171.81
2/22/2019,167.17
2/25/2019,165
2/26/2019,161.98
2/27/2019,162.17
2/28/2019,162.54
3/1/2019,162.09
3/4/2019,160.92
3/5/2019,167.74
3/6/2019,170.24
3/7/2019,165.72
3/8/2019,163.65
3/11/2019,166.96
3/12/2019,166.99
3/13/2019,168.17
3/14/2019,167.74
3/15/2019,170.48
3/18/2019,171.17
3/19/2019,170.73
3/20/2019,170.17
3/21/2019,171.77
3/22/2019,166.73
3/25/2019,166.88
3/26/2019,167.2
3/27/2019,164.29
3/28/2019,164.11
3/29/2019,164.85
4/1/2019,170.4
4/2/2019,170.98
4/3/2019,174.91
4/4/2019,179.13
4/5/2019,181.55
4/8/2019,184.77
4/9/2019,181
4/10/2019,177.04
4/11/2019,171.2
4/12/2019,173.09
4/15/2019,168.67
4/16/2019,170.28
4/17/2019,170.33
4/18/2019,171.02
4/22/2019,169.37
4/23/2019,173.29
4/24/2019,169.3
4/25/2019,167.93
4/26/2019,166.12
4/29/2019,165.85
4/30/2019,166.23
5/1/2019,165.42
5/2/2019,166.24
5/3/2019,167.04
5/6/2019,164.5
5/7/2019,162.13
5/8/2019,159.58
5/9/2019,158.7
5/10/2019,156.75
5/13/2019,151.54
5/14/2019,152.39
5/15/2019,152.5
5/16/2019,153.7
5/17/2019,128.31
5/20/2019,117.55
5/21/2019,120.49
5/22/2019,118.4
5/23/2019,113.46
5/24/2019,114.47
5/28/2019,114.14
5/29/2019,112.95
5/30/2019,111.82
5/31/2019,110
6/3/2019,107.78
6/4/2019,111.43
6/5/2019,109.14
6/6/2019,108.89
6/7/2019,109.81
6/10/2019,111.76
6/11/2019,115.37
6/12/2019,113.09
6/13/2019,114.01
6/14/2019,113.08
6/17/2019,114.33
6/18/2019,116.95
6/19/2019,117.8
6/20/2019,118.3
6/21/2019,116.91
6/24/2019,116.7
6/25/2019,113.26
6/26/2019,115.77
6/27/2019,116.04
6/28/2019,117.36
7/1/2019,118.01
7/2/2019,119.35
7/3/2019,118.56
7/5/2019,116.29
7/8/2019,113.2
7/9/2019,114.8
7/10/2019,114.4
7/11/2019,114.75
7/12/2019,114.9
7/15/2019,115.63
7/16/2019,114.23
7/17/2019,113.58
7/18/2019,111.79
7/19/2019,112.25
7/22/2019,111.7
7/23/2019,115.14
7/24/2019,116.38
7/25/2019,114.47
7/26/2019,114.22
7/29/2019,113.45
7/30/2019,112.75
7/31/2019,111.7
8/1/2019,109.21
8/2/2019,107.76
8/5/2019,100.15
8/6/2019,99.68
8/7/2019,99.19
8/8/2019,99.89
8/9/2019,97.36
8/12/2019,95.08
8/13/2019,97.38
8/14/2019,94.85
8/15/2019,94.35
8/16/2019,96.7
8/19/2019,104.22
8/20/2019,108.72
8/21/2019,107.9
8/22/2019,105.45
8/23/2019,101.85
8/26/2019,103.8
8/27/2019,103.84
8/28/2019,103.59
8/29/2019,104.83
8/30/2019,104.47
9/3/2019,102.56
9/4/2019,102.54
9/5/2019,104.12
9/6/2019,102.59
9/9/2019,105.06
9/10/2019,110.4
9/11/2019,111.79
9/12/2019,111.5
9/13/2019,110.54
9/16/2019,110.98
9/17/2019,109.04
9/18/2019,108.4
9/19/2019,107.77
9/20/2019,105.16
9/23/2019,102.37
9/24/2019,97.61
9/25/2019,102.8
9/26/2019,105.07
9/27/2019,101.21
9/30/2019,102.76
10/1/2019,102
10/2/2019,102.62
10/3/2019,104.32
10/4/2019,104.47
10/7/2019,101.47
10/8/2019,99.53
10/9/2019,99.9
10/10/2019,103.85
10/11/2019,104.66
10/14/2019,105.46
10/15/2019,107.2
10/16/2019,108.28
10/17/2019,107.65
10/18/2019,103.74
10/21/2019,104.36
10/22/2019,103.63
10/23/2019,104.15
10/24/2019,103.69
10/25/2019,103.87
10/28/2019,104.86
10/29/2019,102.9
10/30/2019,102.93
10/31/2019,101.85
11/1/2019,104.64
11/4/2019,109.62
11/5/2019,108.05
11/6/2019,107.36
11/7/2019,107.36
11/8/2019,124.56
11/11/2019,120.87
11/12/2019,121.8
11/13/2019,118.29
11/14/2019,118.2
11/15/2019,117.05
11/18/2019,116.52
11/19/2019,115.69
11/20/2019,114.8
11/21/2019,115.65
11/22/2019,117.99
11/25/2019,120.32
11/26/2019,118.6
11/27/2019,119.51
11/29/2019,118.53
12/2/2019,117.44
12/3/2019,114.8
12/4/2019,114.21
12/5/2019,116.75
12/6/2019,115.85
12/9/2019,115.06
12/10/2019,114.78
12/11/2019,116.37
12/12/2019,120.54
12/13/2019,119.14
12/16/2019,123.19
12/17/2019,123.84
12/18/2019,126.69
12/19/2019,128.07
12/20/2019,127.49
12/23/2019,128.83
12/24/2019,128.49
12/26/2019,127.58
12/27/2019,126.45
12/30/2019,126.29
12/31/2019,126.4
1/2/2020,138.22
1/3/2020,133.8
1/6/2020,135.94
1/7/2020,136.7
1/8/2020,137.83
1/9/2020,140.86
1/10/2020,144.51
1/13/2020,142.26
1/14/2020,140.04
1/15/2020,139.4
1/16/2020,139.49
1/17/2020,139.61
1/21/2020,137.1
1/22/2020,134.8
1/23/2020,134.2
1/24/2020,130
1/27/2020,126.28
