Date,Close
10/13/2015,1.92
10/14/2015,1.95
10/15/2015,1.97
10/16/2015,1.94
10/19/2015,2.01
10/20/2015,2.02
10/21/2015,2.1
10/22/2015,2.14
10/23/2015,2.21
10/26/2015,2.15
10/27/2015,2.15
10/28/2015,2.18
10/29/2015,2.13
10/30/2015,2.12
11/2/2015,2.19
11/3/2015,2.28
11/4/2015,2.2
11/5/2015,2.2
11/6/2015,2.15
11/9/2015,2.11
11/10/2015,2.02
11/11/2015,2.07
11/12/2015,2
11/13/2015,1.99
11/16/2015,1.99
11/17/2015,1.98
11/18/2015,2.12
11/19/2015,2.14
11/20/2015,2.22
11/23/2015,2.22
11/24/2015,2.34
11/25/2015,2.38
11/27/2015,2.33
11/30/2015,2.36
12/1/2015,2.34
12/2/2015,2.27
12/3/2015,2.23
12/4/2015,2.28
12/7/2015,2.36
12/8/2015,2.39
12/9/2015,2.35
12/10/2015,2.45
12/11/2015,2.36
12/14/2015,2.34
12/15/2015,2.36
12/16/2015,2.54
12/17/2015,2.56
12/18/2015,2.45
12/21/2015,2.53
12/22/2015,2.77
12/23/2015,2.83
12/24/2015,2.92
12/28/2015,3
12/29/2015,3
12/30/2015,2.98
12/31/2015,2.87
1/4/2016,2.77
1/5/2016,2.75
1/6/2016,2.51
1/7/2016,2.28
1/8/2016,2.14
1/11/2016,2.34
1/12/2016,2.39
1/13/2016,2.25
1/14/2016,2.21
1/15/2016,2.03
1/19/2016,1.95
1/20/2016,1.8
1/21/2016,2.09
1/22/2016,2.02
1/25/2016,2.12
1/26/2016,2.07
1/27/2016,2.13
1/28/2016,2.08
1/29/2016,2.2
2/1/2016,2.14
2/2/2016,1.99
2/3/2016,2.07
2/4/2016,2.09
2/5/2016,1.98
2/8/2016,1.93
2/9/2016,1.9
2/10/2016,1.84
2/11/2016,1.86
2/12/2016,1.83
2/16/2016,1.83
2/17/2016,1.9
2/18/2016,1.91
2/19/2016,1.91
2/22/2016,2.01
2/23/2016,1.97
2/24/2016,2.02
2/25/2016,2.03
2/26/2016,2.07
2/29/2016,2.14
3/1/2016,2.18
3/2/2016,2.32
3/3/2016,2.46
3/4/2016,2.37
3/7/2016,2.47
3/8/2016,2.3
3/9/2016,2.26
3/10/2016,2.26
3/11/2016,2.52
3/14/2016,2.72
3/15/2016,2.49
3/16/2016,2.63
3/17/2016,2.8
3/18/2016,2.93
3/21/2016,2.8
3/22/2016,2.79
3/23/2016,2.68
3/24/2016,2.79
3/28/2016,2.78
3/29/2016,2.86
3/30/2016,2.86
3/31/2016,2.85
4/1/2016,2.83
4/4/2016,2.83
4/5/2016,2.76
4/6/2016,2.8
4/7/2016,2.64
4/8/2016,2.74
4/11/2016,2.76
4/12/2016,2.81
4/13/2016,2.8
4/14/2016,2.72
4/15/2016,2.7
4/18/2016,2.76
4/19/2016,2.62
4/20/2016,2.7
4/21/2016,2.62
4/22/2016,3.99
4/25/2016,3.45
4/26/2016,3.66
4/27/2016,3.73
4/28/2016,3.61
4/29/2016,3.55
5/2/2016,3.74
5/3/2016,3.6
5/4/2016,3.6
5/5/2016,3.66
5/6/2016,3.68
5/9/2016,3.65
5/10/2016,3.64
5/11/2016,3.65
5/12/2016,3.59
5/13/2016,3.67
5/16/2016,3.79
5/17/2016,3.79
5/18/2016,3.84
5/19/2016,3.77
5/20/2016,3.87
5/23/2016,4.04
5/24/2016,4.2
5/25/2016,4.18
5/26/2016,4.35
5/27/2016,4.6
5/31/2016,4.57
6/1/2016,4.43
6/2/2016,4.24
6/3/2016,4.16
6/6/2016,4.47
6/7/2016,4.51
6/8/2016,4.46
6/9/2016,4.52
6/10/2016,4.32
6/13/2016,4.4
6/14/2016,4.39
6/15/2016,4.42
6/16/2016,4.75
6/17/2016,5.26
6/20/2016,5.1
6/21/2016,5.45
6/22/2016,5.02
6/23/2016,5.21
6/24/2016,4.88
6/27/2016,4.72
6/28/2016,5.12
6/29/2016,5.13
6/30/2016,5.14
7/1/2016,5.07
7/5/2016,4.96
7/6/2016,5.04
7/7/2016,5.02
7/8/2016,5.1
7/11/2016,5.01
7/12/2016,5.14
7/13/2016,5.09
7/14/2016,5.17
7/15/2016,5.14
7/18/2016,5.51
7/19/2016,5.41
7/20/2016,5.41
7/21/2016,5.22
7/22/2016,5.84
7/25/2016,6.7
7/26/2016,6.98
7/27/2016,6.85
7/28/2016,6.82
7/29/2016,6.86
8/1/2016,6.64
8/2/2016,6.26
8/3/2016,6.3
8/4/2016,6.47
8/5/2016,6.61
8/8/2016,6.68
8/9/2016,6.6
8/10/2016,6.49
8/11/2016,6.58
8/12/2016,6.73
8/15/2016,6.95
8/16/2016,6.78
8/17/2016,6.68
8/18/2016,7.04
8/19/2016,7.62
8/22/2016,7.58
8/23/2016,7.67
8/24/2016,7.43
8/25/2016,7.47
8/26/2016,7.67
8/29/2016,7.59
8/30/2016,7.49
8/31/2016,7.4
9/1/2016,7.35
9/2/2016,7.51
9/6/2016,7.34
9/7/2016,6.84
9/8/2016,6.23
9/9/2016,5.9
9/12/2016,5.94
9/13/2016,5.74
9/14/2016,6.04
9/15/2016,6.02
9/16/2016,6.05
9/19/2016,6.16
9/20/2016,6.17
9/21/2016,6.29
9/22/2016,6.37
9/23/2016,6.55
9/26/2016,6.32
9/27/2016,6.54
9/28/2016,6.59
9/29/2016,6.67
9/30/2016,6.91
10/3/2016,6.95
10/4/2016,6.97
10/5/2016,6.78
10/6/2016,6.96
10/7/2016,6.75
10/10/2016,6.84
10/11/2016,6.5
10/12/2016,6.62
10/13/2016,6.49
10/14/2016,6.75
10/17/2016,6.67
10/18/2016,6.73
10/19/2016,6.77
10/20/2016,6.96
10/21/2016,6.52
10/24/2016,7.01
10/25/2016,7.5
10/26/2016,7.29
10/27/2016,7.11
10/28/2016,7.2
10/31/2016,7.23
11/1/2016,7.09
11/2/2016,6.76
11/3/2016,6.7
11/4/2016,6.56
11/7/2016,6.96
11/8/2016,7
11/9/2016,6.94
11/10/2016,6.3
11/11/2016,6.69
11/14/2016,6.79
11/15/2016,6.97
11/16/2016,7.67
11/17/2016,8.46
11/18/2016,8.71
11/21/2016,8.94
11/22/2016,8.69
11/23/2016,8.8
11/25/2016,8.77
11/28/2016,8.83
11/29/2016,8.93
11/30/2016,8.91
12/1/2016,8.39
12/2/2016,8.53
12/5/2016,8.68
12/6/2016,9.45
12/7/2016,9.56
12/8/2016,10.34
12/9/2016,10.34
12/12/2016,10.68
12/13/2016,10.54
12/14/2016,10.55
12/15/2016,10.86
12/16/2016,10.66
12/19/2016,10.95
12/20/2016,11.51
12/21/2016,11.47
12/22/2016,11.6
12/23/2016,11.58
12/27/2016,12.07
12/28/2016,11.55
12/29/2016,11.59
12/30/2016,11.34
1/3/2017,11.43
1/4/2017,11.43
1/5/2017,11.24
1/6/2017,11.32
1/9/2017,11.49
1/10/2017,11.44
1/11/2017,11.2
1/12/2017,10.76
1/13/2017,10.58
1/17/2017,9.82
1/18/2017,9.88
1/19/2017,9.77
1/20/2017,9.75
1/23/2017,9.91
1/24/2017,10.44
1/25/2017,10.35
1/26/2017,10.52
1/27/2017,10.67
1/30/2017,10.61
1/31/2017,10.37
2/1/2017,12.06
2/2/2017,12.28
2/3/2017,12.24
2/6/2017,13.63
2/7/2017,13.29
2/8/2017,13.56
2/9/2017,13.42
2/10/2017,13.58
2/13/2017,13.49
2/14/2017,13.26
2/15/2017,13.3
2/16/2017,12.97
2/17/2017,13.13
2/21/2017,14
2/22/2017,14.28
2/23/2017,14.32
2/24/2017,14.12
2/27/2017,15.2
2/28/2017,14.46
3/1/2017,14.96
3/2/2017,13.9
3/3/2017,13.03
3/6/2017,13.04
3/7/2017,13.05
3/8/2017,13.22
3/9/2017,13.33
3/10/2017,13.91
3/13/2017,14.28
3/14/2017,14.1
3/15/2017,13.98
3/16/2017,13.65
3/17/2017,13.49
3/20/2017,14.4
3/21/2017,13.82
3/22/2017,14.1
3/23/2017,13.79
3/24/2017,13.7
3/27/2017,13.7
3/28/2017,13.69
3/29/2017,13.71
3/30/2017,14.05
3/31/2017,14.55
4/3/2017,14.64
4/4/2017,14.16
4/5/2017,14.17
4/6/2017,13.27
4/7/2017,13.52
4/10/2017,13.1
4/11/2017,13.1
4/12/2017,12.76
4/13/2017,12.31
4/17/2017,12.79
4/18/2017,12.95
4/19/2017,12.84
4/20/2017,13.11
4/21/2017,13
4/24/2017,13.13
4/25/2017,13.49
4/26/2017,13.41
4/27/2017,13.62
4/28/2017,13.3
5/1/2017,13.62
5/2/2017,10.32
5/3/2017,10.39
5/4/2017,10.1
5/5/2017,10.19
5/8/2017,10.04
5/9/2017,10.18
5/10/2017,10.79
5/11/2017,11.07
5/12/2017,11.26
5/15/2017,11.42
5/16/2017,12.75
5/17/2017,11.2
5/18/2017,11.28
5/19/2017,11.41
5/22/2017,11.04
5/23/2017,10.89
5/24/2017,10.89
5/25/2017,10.98
5/26/2017,11
5/30/2017,11.12
5/31/2017,11.19
6/1/2017,10.93
6/2/2017,10.9
6/5/2017,11.24
6/6/2017,12.03
6/7/2017,12.38
6/8/2017,12.9
6/9/2017,12.28
6/12/2017,12.09
6/13/2017,11.96
6/14/2017,11.77
6/15/2017,11.5
6/16/2017,11.44
6/19/2017,11.93
6/20/2017,12.64
6/21/2017,13.98
6/22/2017,14.38
6/23/2017,14.17
6/26/2017,14.08
6/27/2017,13.4
6/28/2017,13.23
6/29/2017,12.6
6/30/2017,12.48
7/3/2017,12.15
7/5/2017,13.19
7/6/2017,13.02
7/7/2017,13.36
7/10/2017,13.81
7/11/2017,13.89
7/12/2017,14.29
7/13/2017,13.53
7/14/2017,13.92
7/17/2017,13.8
7/18/2017,13.48
7/19/2017,13.55
7/20/2017,13.8
7/21/2017,13.88
7/24/2017,14.16
7/25/2017,14.11
7/26/2017,14.76
7/27/2017,14.12
7/28/2017,13.95
7/31/2017,13.61
8/1/2017,13.71
8/2/2017,13.37
8/3/2017,13.24
8/4/2017,13.12
8/7/2017,13.43
8/8/2017,13.11
8/9/2017,12.83
8/10/2017,12.12
8/11/2017,12.23
8/14/2017,12.76
8/15/2017,13.02
8/16/2017,12.63
8/17/2017,12.34
8/18/2017,12.37
8/21/2017,12.05
8/22/2017,12.17
8/23/2017,12.48
8/24/2017,12.5
8/25/2017,12.43
8/28/2017,12.23
8/29/2017,12.15
8/30/2017,12.67
8/31/2017,13
9/1/2017,13.19
9/5/2017,12.92
9/6/2017,12.86
9/7/2017,12.63
9/8/2017,12.25
9/11/2017,12.55
9/12/2017,12.3
9/13/2017,12.22
9/14/2017,12.26
9/15/2017,12.52
9/18/2017,13.08
9/19/2017,13.12
9/20/2017,13.74
9/21/2017,13.41
9/22/2017,13.3
9/25/2017,12.61
9/26/2017,12.45
9/27/2017,12.74
9/28/2017,12.74
9/29/2017,12.75
10/2/2017,12.71
10/3/2017,13.42
10/4/2017,13.31
10/5/2017,13.34
10/6/2017,13.23
10/9/2017,13.47
10/10/2017,13.7
10/11/2017,13.88
10/12/2017,14.2
10/13/2017,14.22
10/16/2017,14.26
10/17/2017,14.16
10/18/2017,14.07
10/19/2017,13.95
10/20/2017,13.81
10/23/2017,14.1
10/24/2017,14.25
10/25/2017,12.33
10/26/2017,12.01
10/27/2017,11.84
10/30/2017,10.89
10/31/2017,10.99
11/1/2017,10.8
11/2/2017,10.85
11/3/2017,11.12
11/6/2017,11.93
11/7/2017,12.05
11/8/2017,11.71
11/9/2017,11.12
11/10/2017,11.26
11/13/2017,11.09
11/14/2017,11.12
11/15/2017,11.07
11/16/2017,11.25
11/17/2017,11.38
11/20/2017,11.34
11/21/2017,11.4
11/22/2017,11.37
11/24/2017,11.38
11/27/2017,11.55
11/28/2017,11.17
11/29/2017,10.83
11/30/2017,10.89
12/1/2017,10.73
12/4/2017,10.03
12/5/2017,9.91
12/6/2017,10
12/7/2017,10.04
12/8/2017,9.94
12/11/2017,10.16
12/12/2017,9.9
12/13/2017,10.11
12/14/2017,10.13
12/15/2017,10.29
12/18/2017,10.98
12/19/2017,10.95
12/20/2017,10.98
12/21/2017,10.89
12/22/2017,10.54
12/26/2017,10.46
12/27/2017,10.53
12/28/2017,10.55
12/29/2017,10.28
1/2/2018,10.98
1/3/2018,11.55
1/4/2018,12.12
1/5/2018,11.88
1/8/2018,12.28
1/9/2018,11.82
1/10/2018,11.96
1/11/2018,12.14
1/12/2018,12.02
1/16/2018,11.91
1/17/2018,12.18
1/18/2018,12.47
1/19/2018,12.59
1/22/2018,12.65
1/23/2018,12.94
1/24/2018,12.71
1/25/2018,12.41
1/26/2018,12.95
1/29/2018,13.32
1/30/2018,12.87
1/31/2018,13.74
2/1/2018,13.25
2/2/2018,12.45
2/5/2018,11.57
2/6/2018,11.65
2/7/2018,11.6
2/8/2018,11.22
2/9/2018,11.31
2/12/2018,11.68
2/13/2018,11.78
2/14/2018,12.2
2/15/2018,12.19
2/16/2018,11.82
2/20/2018,12.02
2/21/2018,11.72
2/22/2018,11.84
2/23/2018,12.07
2/26/2018,12.42
2/27/2018,12.53
2/28/2018,12.11
3/1/2018,11.9
3/2/2018,11.81
3/5/2018,11.91
3/6/2018,11.76
3/7/2018,12.24
3/8/2018,11.97
3/9/2018,11.7
3/12/2018,11.52
3/13/2018,11.64
3/14/2018,11.36
3/15/2018,11.46
3/16/2018,11.47
3/19/2018,11.43
3/20/2018,11.11
3/21/2018,11.26
3/22/2018,10.91
3/23/2018,10.63
3/26/2018,10.44
3/27/2018,10
3/28/2018,9.81
3/29/2018,10.05
4/2/2018,9.53
4/3/2018,9.55
4/4/2018,9.77
4/5/2018,10.02
4/6/2018,9.61
4/9/2018,9.53
4/10/2018,9.98
4/11/2018,9.82
4/12/2018,10.08
4/13/2018,9.93
4/16/2018,10.09
4/17/2018,10.52
4/18/2018,10.36
4/19/2018,10.11
4/20/2018,9.99
4/23/2018,10.04
4/24/2018,10.09
4/25/2018,9.71
4/26/2018,11.04
4/27/2018,11.11
4/30/2018,10.88
5/1/2018,11.13
5/2/2018,10.97
5/3/2018,10.93
5/4/2018,11.28
5/7/2018,11.59
5/8/2018,11.61
5/9/2018,11.95
5/10/2018,12.13
5/11/2018,11.95
5/14/2018,12.23
5/15/2018,12.45
5/16/2018,12.82
5/17/2018,12.82
5/18/2018,12.82
5/21/2018,12.99
5/22/2018,12.98
5/23/2018,13.1
5/24/2018,13.41
5/25/2018,13.54
5/29/2018,13.36
5/30/2018,13.82
5/31/2018,13.73
6/1/2018,14.4
6/4/2018,14.85
6/5/2018,14.85
6/6/2018,15.67
6/7/2018,14.89
6/8/2018,15.25
6/11/2018,15.73
6/12/2018,15.85
6/13/2018,16.32
6/14/2018,16.25
6/15/2018,16.34
6/18/2018,17.11
6/19/2018,16.69
6/20/2018,16.52
6/21/2018,15.65
6/22/2018,15.8
6/25/2018,15.11
6/26/2018,15.5
6/27/2018,14.97
6/28/2018,15.31
6/29/2018,14.99
7/2/2018,15.16
7/3/2018,15
7/5/2018,15.5
7/6/2018,16.36
7/9/2018,16.61
7/10/2018,16.55
7/11/2018,16.27
7/12/2018,16.56
7/13/2018,16.27
7/16/2018,16.58
7/17/2018,16.87
7/18/2018,16.85
7/19/2018,16.71
7/20/2018,16.5
7/23/2018,16.66
7/24/2018,16.19
7/25/2018,16.05
7/26/2018,18.35
7/27/2018,18.94
7/30/2018,19.42
7/31/2018,18.33
8/1/2018,18.48
8/2/2018,18.79
8/3/2018,18.49
8/6/2018,19.43
8/7/2018,19.56
8/8/2018,19.58
8/9/2018,19.1
8/10/2018,19.06
8/13/2018,19.73
8/14/2018,20.02
8/15/2018,19.7
8/16/2018,19.33
8/17/2018,19.77
8/20/2018,19.98
8/21/2018,20.4
8/22/2018,20.9
8/23/2018,22.29
8/24/2018,23.98
8/27/2018,25.26
8/28/2018,25.05
8/29/2018,25.2
8/30/2018,24.89
8/31/2018,25.17
9/4/2018,28.06
9/5/2018,28.51
9/6/2018,27.84
9/7/2018,27.38
9/10/2018,29.89
9/11/2018,30.1
9/12/2018,32.21
9/13/2018,30.48
9/14/2018,32.72
9/17/2018,32.43
9/18/2018,31.93
9/19/2018,31.21
9/20/2018,31.18
9/21/2018,31.02
9/24/2018,32.61
9/25/2018,32.57
9/26/2018,32.19
9/27/2018,32.59
9/28/2018,30.89
10/1/2018,31.42
10/2/2018,29.02
10/3/2018,28.43
10/4/2018,27.78
10/5/2018,27.35
10/8/2018,26.46
10/9/2018,27.24
10/10/2018,25
10/11/2018,25.3
10/12/2018,26.34
10/15/2018,26.26
10/16/2018,28.18
10/17/2018,27.3
10/18/2018,26.62
10/19/2018,23.66
10/22/2018,25.03
10/23/2018,25.09
10/24/2018,22.79
10/25/2018,19.27
10/26/2018,17.63
10/29/2018,16.85
10/30/2018,17.2
10/31/2018,18.21
11/1/2018,20.22
11/2/2018,20.23
11/5/2018,19.9
11/6/2018,20.68
11/7/2018,21.84
11/8/2018,21.2
11/9/2018,21.03
11/12/2018,19.03
11/13/2018,19.61
11/14/2018,20.81
11/15/2018,21.49
11/16/2018,20.66
11/19/2018,19.11
11/20/2018,19.21
11/21/2018,18.73
11/23/2018,19.38
11/26/2018,20.08
11/27/2018,21.05
11/28/2018,21.34
11/29/2018,21.43
11/30/2018,21.3
12/3/2018,23.71
12/4/2018,21.12
12/6/2018,21.3
12/7/2018,19.46
12/10/2018,19.99
12/11/2018,19.98
12/12/2018,20.48
12/13/2018,19.86
12/14/2018,19.9
12/17/2018,18.83
12/18/2018,19.5
12/19/2018,18.16
12/20/2018,17.94
12/21/2018,16.93
12/24/2018,16.65
12/26/2018,17.9
12/27/2018,17.49
12/28/2018,17.82
12/31/2018,18.46
1/2/2019,18.83
1/3/2019,17.05
1/4/2019,19
1/7/2019,20.57
1/8/2019,20.75
1/9/2019,20.19
1/10/2019,19.74
1/11/2019,20.27
1/14/2019,20.23
1/15/2019,20.38
1/16/2019,19.73
1/17/2019,20.25
1/18/2019,20.77
1/22/2019,19.76
1/23/2019,19.8
1/24/2019,20.85
1/25/2019,21.93
1/28/2019,20.18
1/29/2019,19.25
1/30/2019,23.09
1/31/2019,24.41
2/1/2019,24.51
2/4/2019,24.13
2/5/2019,23.31
2/6/2019,23.26
2/7/2019,22.67
2/8/2019,23.05
2/11/2019,22.96
2/12/2019,22.82
2/13/2019,22.85
2/14/2019,23.13
2/15/2019,23.68
2/19/2019,23.95
2/20/2019,23.95
2/21/2019,23.92
2/22/2019,24.36
2/25/2019,24.71
2/26/2019,24.21
2/27/2019,23.48
2/28/2019,23.53
3/1/2019,23.68
3/4/2019,23.37
3/5/2019,23.5
3/6/2019,22.41
3/7/2019,22.08
3/8/2019,22.01
3/11/2019,22.96
3/12/2019,23.49
3/13/2019,23.38
3/14/2019,22.82
3/15/2019,23.29
3/18/2019,23.25
3/19/2019,26
3/20/2019,25.7
3/21/2019,27.89
3/22/2019,26.37
3/25/2019,25.97
3/26/2019,25.69
3/27/2019,24.89
3/28/2019,25.06
3/29/2019,25.52
4/1/2019,26.36
4/2/2019,26.75
4/3/2019,29.02
4/4/2019,29.09
4/5/2019,28.98
4/8/2019,28.53
4/9/2019,27.24
4/10/2019,27.83
4/11/2019,27.79
4/12/2019,27.85
4/15/2019,27.33
4/16/2019,27.93
4/17/2019,27.49
4/18/2019,27.68
4/22/2019,28.18
4/23/2019,27.97
4/24/2019,28.46
4/25/2019,27.66
4/26/2019,27.88
4/29/2019,27.69
4/30/2019,27.63
5/1/2019,26.81
5/2/2019,28.29
5/3/2019,28.22
5/6/2019,27.42
5/7/2019,26.66
5/8/2019,27.09
5/9/2019,27.21
5/10/2019,27.96
5/13/2019,26.24
5/14/2019,27.32
5/15/2019,27.58
5/16/2019,28.01
5/17/2019,27.5
5/20/2019,26.68
5/21/2019,27.35
5/22/2019,27.41
5/23/2019,26.36
5/24/2019,26.44
5/28/2019,29.03
5/29/2019,28.09
5/30/2019,28.03
5/31/2019,27.41
6/3/2019,27.58
6/4/2019,29.57
6/5/2019,29.5
6/6/2019,31.82
6/7/2019,32.41
6/10/2019,33.23
6/11/2019,32.41
6/12/2019,32.18
6/13/2019,31.39
6/14/2019,30.36
6/17/2019,29.2
6/18/2019,30.45
6/19/2019,30.5
6/20/2019,30.01
6/21/2019,29.1
6/24/2019,29.26
6/25/2019,28.86
6/26/2019,29.92
6/27/2019,30.74
6/28/2019,30.37
7/1/2019,31.2
7/2/2019,31.24
7/3/2019,31.19
7/5/2019,31.5
7/8/2019,32.04
7/9/2019,33.15
7/10/2019,33.79
7/11/2019,33.06
7/12/2019,33.21
7/15/2019,34.39
7/16/2019,33.85
7/17/2019,33.6
7/18/2019,33
7/19/2019,32.51
7/22/2019,32.85
7/23/2019,33.49
7/24/2019,34.11
7/25/2019,33.67
7/26/2019,34.02
7/29/2019,33.48
7/30/2019,33.87
7/31/2019,30.45
8/1/2019,29.86
8/2/2019,29.44
8/5/2019,27.99
8/6/2019,28.86
8/7/2019,29.19
8/8/2019,33.92
8/9/2019,34.19
8/12/2019,32.43
8/13/2019,32.11
8/14/2019,30.24
8/15/2019,29.67
8/16/2019,31.18
8/19/2019,31.48
8/20/2019,30.72
8/21/2019,31.7
8/22/2019,31.9
8/23/2019,29.54
8/26/2019,30.28
8/27/2019,30.2
8/28/2019,30.78
8/29/2019,31.45
8/30/2019,31.45
9/3/2019,30.9
9/4/2019,30.95
9/5/2019,31.5
9/6/2019,30.56
9/9/2019,30.5
9/10/2019,30.23
9/11/2019,29.76
9/12/2019,30.21
9/13/2019,30.69
9/16/2019,30.83
9/17/2019,30.99
9/18/2019,30.42
9/19/2019,30.29
9/20/2019,30.05
9/23/2019,30.64
9/24/2019,29.52
9/25/2019,29.54
9/26/2019,29.47
9/27/2019,28.72
9/30/2019,28.99
10/1/2019,28.76
10/2/2019,28.31
10/3/2019,28.68
10/4/2019,29.01
10/7/2019,28.93
10/8/2019,28.23
10/9/2019,28.46
10/10/2019,28.38
10/11/2019,29.75
10/14/2019,30.53
10/15/2019,30.72
10/16/2019,30.81
10/17/2019,31.14
10/18/2019,30.97
10/21/2019,32.03
10/22/2019,31.51
10/23/2019,31.36
10/24/2019,31.72
10/25/2019,32.71
10/28/2019,33.69
10/29/2019,33.03
10/30/2019,33.13
10/31/2019,33.93
11/1/2019,34.89
11/4/2019,36.29
11/5/2019,36.15
11/6/2019,35.93
11/7/2019,36.28
11/8/2019,36.29
11/11/2019,36.31
11/12/2019,36.71
11/13/2019,37.52
11/14/2019,38.35
11/15/2019,38.56
11/18/2019,39.88
11/19/2019,41.29
11/20/2019,40.98
11/21/2019,39.52
11/22/2019,39.15
11/25/2019,39.79
11/26/2019,38.99
11/27/2019,39.41
11/29/2019,39.15
12/2/2019,38.73
12/3/2019,38.9
12/4/2019,39.69
12/5/2019,39.62
12/6/2019,39.63
12/9/2019,38.93
12/10/2019,39.44
12/11/2019,39.47
12/12/2019,42.59
12/13/2019,41.15
12/16/2019,42.35
12/17/2019,42.77
12/18/2019,42.3
12/19/2019,42.83
12/20/2019,44.15
12/23/2019,45.46
12/24/2019,46.54
12/26/2019,46.63
12/27/2019,46.18
12/30/2019,45.52
12/31/2019,45.86
1/2/2020,49.1
1/3/2020,48.6
1/6/2020,48.39
1/7/2020,48.25
1/8/2020,47.83
1/9/2020,48.97
1/10/2020,48.17
1/13/2020,48.75
1/14/2020,48.21
1/15/2020,48.55
1/16/2020,49.77
1/17/2020,50.93
1/21/2020,51.05
1/22/2020,51.43
1/23/2020,51.71
1/24/2020,50.35
